experiment,subset,log_path,noise_amp,driver_scale,phase_ns,vdd,seed,edyn_pJ,eword_pJ,sense_min_mV,sense_max_mV,sense_thresh_latency_ps,comp_toggle_latency_ps,comp_pass,headroom_histogram
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,4,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,5,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,6,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,7,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,8,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,9,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,10,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,11,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,12,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,13,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,14,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,16,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.0,16,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.1,16,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,17,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.0,17,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.1,17,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,18,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.0,18,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.1,18,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,19,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.0,19,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.1,19,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,0.9,20,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.0,20,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned early,logs/noise-mismatch-10m-driver-2p5-tuned-early/mismatch_mc.csv,10m,2.5,,1.1,20,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned-early/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,1,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,1,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,1,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,2,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,2,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,2,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,3,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,3,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,3,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,4,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,4,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,4,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,5,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,5,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,5,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,6,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,6,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,6,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,7,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,7,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,7,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,8,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,8,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,8,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,9,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,9,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,9,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,10,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,10,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,10,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,11,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,11,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,11,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,12,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,12,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,12,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,13,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,13,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,13,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,14,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,14,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,14,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,15,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,15,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,15,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,16,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,16,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,16,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,17,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,17,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,17,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,18,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,18,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,18,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,19,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,19,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,19,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,20,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,20,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,20,0.310879,3.3419499999999998,860.0006,900.4704,0.12499539999999999,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,21,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,22,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.0,22,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,1.1,22,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
Noise sweep 10m / driver 2.50×,tuned,logs/noise-mismatch-10m-driver-2p5-tuned/mismatch_mc.csv,10m,2.5,,0.9,22,0.310884,3.342,860.0,900.3074,0.12499700000000001,,failed,logs/noise-mismatch-10m-driver-2p5-tuned/headroom_histogram.csv
